Date,Description,Amount,Source,Balance,Notes
2022-10-04,Pwp Amazon.Com* Privacycom,-102.94,103122 WellsFargo.pdf,263104.14,
2022-10-05,WT Fed - Jpmorgan Chase Ban - Popstand Inc,3000.00,103122 WellsFargo.pdf,,
2022-10-05,Wire Trans Svc Charge,-15.00,103122 WellsFargo.pdf,,
2022-10-05,Purchase - Neon Retro Arcade Pasadena CA,-30.00,103122 WellsFargo.pdf,,
2022-10-05,Purchase - Wholefds Arr 10237 Pasadena CA,-9.09,103122 WellsFargo.pdf,,
2022-10-05,Pwp Amazon Tips Privacycom,-7.00,103122 WellsFargo.pdf,266043.05,
2022-10-06,Purchase - Uber Eats Help.Uber.Com CA,-37.13,103122 WellsFargo.pdf,,
2022-10-06,Purchase - Uber Eats Help.Uber.Com CA,-29.65,103122 WellsFargo.pdf,,
2022-10-06,Purchase - Uber Eats Help.Uber.Com CA,-20.79,103122 WellsFargo.pdf,,
2022-10-06,Purchase - Sp Vuori Clothing 176-08886430 CA,-107.32,103122 WellsFargo.pdf,,
2022-10-06,Purchase - Erewhon Market Stuido City CA,-62.25,103122 WellsFargo.pdf,,
2022-10-06,Purchase - Tesla Inc Supercha 877-7983752 CA,-8.58,103122 WellsFargo.pdf,,
2022-10-06,So Cal Gas Paid,-31.07,103122 WellsFargo.pdf,,
2022-10-06,Check #1002,-39.00,103122 WellsFargo.pdf,265707.26,
2022-10-07,Purchase - Pymnts Dapper Online Gbr,-237.15,103122 WellsFargo.pdf,,
2022-10-07,Purchase - Pasadena Parking - Pasadena CA,-3.00,103122 WellsFargo.pdf,,
2022-10-07,Recurring Payment - Geico *Auto 800-841-3000 DC,-270.07,103122 WellsFargo.pdf,,
2022-10-07,Purchase - Coca Cola Orange Orange CA,-1.75,103122 WellsFargo.pdf,265195.29,
2022-10-11,WT Fed - Jpmorgan Chase Ban - Popstand Inc,2000.00,103122 WellsFargo.pdf,,
2022-10-11,Wire Trans Svc Charge,-15.00,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Apple.Com/Bill 866-712-7753 CA,-87.97,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Wholefds Npt #1046 Newport Beach CA,-33.41,103122 WellsFargo.pdf,,
2022-10-11,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-39.99,103122 WellsFargo.pdf,,
2022-10-11,Recurring Payment - Google *Google Sto 855-836-3987 CA,-1.99,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Park Place Irvine Irvine CA,-1.25,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Tesla Inc Supercha 877-7983752 CA,-21.36,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Wholefds Npt #1046 Newport Beach CA,-15.20,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Apple.Com/Bill 866-712-7753 CA,-2.99,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Uber Eats Help.Uber.Com CA,-70.81,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Apple.Com/Bill 866-712-7753 CA,-19.99,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Apple.Com/Bill 866-712-7753 CA,-99.98,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Panda Express #160 Thousand Oaks CA,-12.23,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Apple Store #R154 Thousand Oaks CA,-267.05,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Tesla Inc Supercha 877-7983752 CA,-11.16,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Floor and Decor 26 Oxnard CA,-59.57,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Vans #0569 Oxnard CA,-91.05,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Wholefds Oxn #1031 Oxnard CA,-13.21,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Tesla Inc Supercha 877-7983752 CA,-20.48,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Cty of Vta - Parki Ventura CA,-5.00,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Anacapa Brewing CO Ventura CA,-84.08,103122 WellsFargo.pdf,,
2022-10-11,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-4.99,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Wholefds Arr 10237 Pasadena CA,-23.21,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Wholefds Arr 10237 Pasadena CA,-7.69,103122 WellsFargo.pdf,,
2022-10-11,Zelle to Benjamin,-650.00,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Tesla Inc Supercha 877-7983752 CA,-19.04,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Pasadena Parking - Pasadena CA,-6.00,103122 WellsFargo.pdf,,
2022-10-11,Purchase - H&M0483 Pasadena CA,-14.32,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Uber Eats Help.Uber.Com CA,-87.91,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Uber Eats Help.Uber.Com CA,-148.05,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Uber Eats Help.Uber.Com CA,-23.79,103122 WellsFargo.pdf,,
2022-10-11,Purchase - WWW.Hito.Xyz WWW.Hito.Xyz DE,-99.00,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Wholefds Cul #1076 Los Angeles CA,-21.72,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Nikepos_US Los Angeles CA,-27.38,103122 WellsFargo.pdf,,
2022-10-11,Purchase - Wholefds Ffx 10177 Los Angeles CA,-5.29,103122 WellsFargo.pdf,,
2022-10-11,Check #1003 Deposited OR Cashed Check,160.00,103122 WellsFargo.pdf,,
2022-10-11,Pwp Dnh*Godaddy Privacycom,-9.63,103122 WellsFargo.pdf,,
2022-10-11,Pwp Netflix.Com Privacycom,-15.49,103122 WellsFargo.pdf,,
2022-10-11,Venmo Payment,-25.00,103122 WellsFargo.pdf,,
2022-10-11,Pwp Heroku SEP- Privacycom,-104.09,103122 WellsFargo.pdf,,
2022-10-11,Pwp Heroku SEP- Privacycom,-258.53,103122 WellsFargo.pdf,264510.39,
2022-10-12,Purchase - AMC 0450 Grove 14 Los Angeles CA,-36.98,103122 WellsFargo.pdf,,
2022-10-12,Purchase - AMC 0450 Grove 14 Los Angeles CA,-20.32,103122 WellsFargo.pdf,,
2022-10-12,Purchase - AMC 0450 Grove 14 Los Angeles CA,-15.90,103122 WellsFargo.pdf,,
2022-10-12,Purchase - Farmers Market Par Los Angeles CA,-22.00,103122 WellsFargo.pdf,,
2022-10-12,Purchase - Tesla Inc Supercha 877-7983752 CA,-12.87,103122 WellsFargo.pdf,,
2022-10-12,Purchase - Wholefds Arr 10237 Pasadena CA,-19.93,103122 WellsFargo.pdf,,
2022-10-12,Purchase - Erewhon Market Stuido City CA,-43.03,103122 WellsFargo.pdf,,
2022-10-12,Recurring Payment - Tesla Inc. Palo Alto CA,-9.99,103122 WellsFargo.pdf,,
2022-10-12,Stash Capital (S ACH,-3.00,103122 WellsFargo.pdf,,
2022-10-12,Pwp Amazon.Com* Privacycom,-30.03,103122 WellsFargo.pdf,,
2022-10-12,Pwp Amzn Mktp U Privacycom,-42.46,103122 WellsFargo.pdf,,
2022-10-12,Chase Credit Crd Epay,-1857.12,103122 WellsFargo.pdf,262396.76,
2022-10-13,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,103122 WellsFargo.pdf,,
2022-10-13,Purchase - Pasadena Parking - Pasadena CA,-4.50,103122 WellsFargo.pdf,,
2022-10-13,Purchase - Ace Parking 2638 Studio City CA,-6.00,103122 WellsFargo.pdf,,
2022-10-13,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,103122 WellsFargo.pdf,,
2022-10-13,Pwp Google*Doma Privacycom,-92.00,103122 WellsFargo.pdf,,
2022-10-13,Business to Business ACH Debit - Lowes Brc CC Lowtelpay,-467.68,103122 WellsFargo.pdf,261676.60,
2022-10-14,Popstand Inc Payroll,2210.83,103122 WellsFargo.pdf,,
2022-10-14,Gusto Pay 425159,10965.63,103122 WellsFargo.pdf,,
2022-10-14,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,103122 WellsFargo.pdf,,
2022-10-14,Business to Business ACH Debit - Rocket Money Premium,-7.00,103122 WellsFargo.pdf,274771.07,
2022-10-17,Purchase - Erewhon Market Stuido City CA,-51.56,103122 WellsFargo.pdf,,
2022-10-17,Purchase - Apple.Com/Bill 866-712-7753 CA,-6.99,103122 WellsFargo.pdf,,
2022-10-17,Purchase - Apple.Com/Bill 866-712-7753 CA,-9.99,103122 WellsFargo.pdf,,
2022-10-17,Purchase - Jinky's - Thousand Thousand Oaks CA,-40.00,103122 WellsFargo.pdf,,
2022-10-17,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-14.99,103122 WellsFargo.pdf,,
2022-10-17,Purchase - Prancers Farm Santa Paula CA,-37.08,103122 WellsFargo.pdf,,
2022-10-17,Purchase - Prancers Farm Santa Paula CA,-7.21,103122 WellsFargo.pdf,,
2022-10-17,Purchase - ATT* Bill Payment 800-331-0500 TX,-134.49,103122 WellsFargo.pdf,,
2022-10-17,Purchase - Apple.Com/Bill 866-712-7753 CA,-3.99,103122 WellsFargo.pdf,,
2022-10-17,Recurring Payment - Apple.Com/Bill 408-974-1010 CA,-4.99,103122 WellsFargo.pdf,,
2022-10-17,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,103122 WellsFargo.pdf,,
2022-10-17,Purchase - Mama's Table Santa Clarita CA,-48.64,103122 WellsFargo.pdf,,
2022-10-17,Purchase - Tesla Inc Supercha 877-7983752 CA,-5.07,103122 WellsFargo.pdf,,
2022-10-17,Purchase - Ic* Instacart*1969 Httpsinstacar CA,-260.05,103122 WellsFargo.pdf,,
2022-10-17,Purchase - Wholefds Arr 10237 Pasadena CA,-6.93,103122 WellsFargo.pdf,,
2022-10-17,Zelle to Benjamin,-3000.00,103122 WellsFargo.pdf,,
2022-10-17,Pwp Dnh*Godaddy Privacycom,-11.17,103122 WellsFargo.pdf,,
2022-10-17,Pwp Dnh*Godaddy Privacycom,-23.80,103122 WellsFargo.pdf,271029.13,
2022-10-18,Purchase - Pasadena Parking - Pasadena CA,-3.00,103122 WellsFargo.pdf,,
2022-10-18,Pwp Blink Privacycom,-10.00,103122 WellsFargo.pdf,,
2022-10-18,Pwp Amzn Mktp U Privacycom,-13.15,103122 WellsFargo.pdf,,
2022-10-18,Pwp Amzn Mktp U Privacycom,-93.29,103122 WellsFargo.pdf,270909.69,
2022-10-19,Pwp Amazon.Com* Privacycom,-29.12,103122 WellsFargo.pdf,270880.57,
2022-10-20,WT Fed - Jpmorgan Chase Ban - Popstand Inc,3500.00,103122 WellsFargo.pdf,,
2022-10-20,Wire Trans Svc Charge,-15.00,103122 WellsFargo.pdf,,
2022-10-20,Recurring Payment - Apple.Com/Bill 408-974-1010 CA,-2.99,103122 WellsFargo.pdf,,
2022-10-20,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-2.99,103122 WellsFargo.pdf,,
2022-10-20,Purchase - Apple.Com/Bill 866-712-7753 CA,-74.99,103122 WellsFargo.pdf,,
2022-10-20,Purchase - Sq *LA Haunted Hay San Dimas CA,-75.56,103122 WellsFargo.pdf,,
2022-10-20,Purchase - Vans #0210 Pasadena CA,-132.23,103122 WellsFargo.pdf,274076.81,
2022-10-21,Purchase - Pasadena Parking - Pasadena CA,-3.00,103122 WellsFargo.pdf,,
2022-10-21,Purchase - Old Tyme Icecream Upland CA,-33.08,103122 WellsFargo.pdf,,
2022-10-21,Purchase - Old Tyme Icecream Upland CA,-11.03,103122 WellsFargo.pdf,,
2022-10-21,Purchase - Cinnabon Los Angel Altadena CA,-12.00,103122 WellsFargo.pdf,,
2022-10-21,Purchase - Wholefds Arr 10237 Pasadena CA,-23.57,103122 WellsFargo.pdf,,
2022-10-21,Purchase - Tesla Inc Supercha 877-7983752 CA,-7.80,103122 WellsFargo.pdf,,
2022-10-21,Purchase - Laz Parking 670600 Pasadena CA,-10.00,103122 WellsFargo.pdf,273976.33,
2022-10-24,WT Fed - Jpmorgan Chase Ban - Popstand Inc,2000.00,103122 WellsFargo.pdf,,
2022-10-24,Wire Trans Svc Charge,-15.00,103122 WellsFargo.pdf,,
2022-10-24,Purchase - Pasadena Parking - Pasadena CA,-4.50,103122 WellsFargo.pdf,,
2022-10-24,Purchase - Tst* Sushi Roku - Pasadena CA,-112.01,103122 WellsFargo.pdf,,
2022-10-24,Purchase - Erewhon Market Stuido City CA,-69.78,103122 WellsFargo.pdf,,
2022-10-24,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-29.99,103122 WellsFargo.pdf,,
2022-10-24,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-9.99,103122 WellsFargo.pdf,,
2022-10-24,Purchase - Floor and Decor 26 Oxnard CA,-36.53,103122 WellsFargo.pdf,,
2022-10-24,Purchase - Sq *Caje Paseo Santa Barbara CA,-26.18,103122 WellsFargo.pdf,,
2022-10-24,Purchase - Tesla Inc Supercha 877-7983752 CA,-13.95,103122 WellsFargo.pdf,,
2022-10-24,Purchase - Summerland Beach C 805-9691019 CA,-47.34,103122 WellsFargo.pdf,,
2022-10-24,Recurring Payment - Equinox Moto #701 866-332-6549 CA,-205.00,103122 WellsFargo.pdf,,
2022-10-24,Purchase - Wholefds Val 10178 Santa Clarita CA,-10.23,103122 WellsFargo.pdf,,
2022-10-24,Pwp Amazon Tips Privacycom,-7.00,103122 WellsFargo.pdf,,
2022-10-24,Pwp Dnh*Godaddy Privacycom,-29.99,103122 WellsFargo.pdf,,
2022-10-24,Payment for Amz Storecard,87.85,103122 WellsFargo.pdf,,
2022-10-24,Pwp Amazon.Com* Privacycom,-130.33,103122 WellsFargo.pdf,275140.66,
2022-10-25,Purchase - Tst* Sushi Roku - Pasadena CA,-158.69,103122 WellsFargo.pdf,,
2022-10-25,Purchase - Starbucks Store 00 Pasadena CA,-3.45,103122 WellsFargo.pdf,,
2022-10-25,Purchase - Neon Retro Arcade Pasadena CA,-52.06,103122 WellsFargo.pdf,,
2022-10-25,Purchase - Laz Parking 670600 Pasadena CA,-10.00,103122 WellsFargo.pdf,,
2022-10-25,Purchase - Wholefds Val 10178 Santa Clarita CA,-21.62,103122 WellsFargo.pdf,,
2022-10-25,Zelle to Benjamin,-1850.00,103122 WellsFargo.pdf,273044.84,
2022-10-26,Purchase - Ipic Pasadena - Ci Pasadena CA,-50.76,103122 WellsFargo.pdf,,
2022-10-26,Purchase - Prancers Farm Santa Paula CA,-109.18,103122 WellsFargo.pdf,,
2022-10-26,Purchase - Prancers Farm Santa Paula CA,-15.45,103122 WellsFargo.pdf,,
2022-10-26,Purchase - Wholefds Slk#10658 Los Angeles CA,-7.91,103122 WellsFargo.pdf,,
2022-10-26,So Cal Edison CO Bill Paymt,-245.72,103122 WellsFargo.pdf,272615.82,
2022-10-27,Purchase - Apple.Com/Bill 866-712-7753 CA,-23.97,103122 WellsFargo.pdf,,
2022-10-27,Recurring Payment - Apple.Com/Bill 866-712-7753 CA,-9.99,103122 WellsFargo.pdf,,
2022-10-27,Purchase - Wholefds Val 10178 Santa Clarita CA,-15.03,103122 WellsFargo.pdf,,
2022-10-27,Pwp Amzn Mktp U Privacycom,-27.87,103122 WellsFargo.pdf,,
2022-10-27,Business to Business ACH Debit - Lowes Brc CC Lowtelpay,-523.40,103122 WellsFargo.pdf,272015.56,
2022-10-28,WT Fed - Jpmorgan Chase Ban - Popstand Inc,2500.00,103122 WellsFargo.pdf,,
2022-10-28,Wire Trans Svc Charge,-15.00,103122 WellsFargo.pdf,,
2022-10-28,Pwp Amazon.Com* Privacycom,-31.06,103122 WellsFargo.pdf,,
2022-10-28,Pwp Amzn Mktp U Privacycom,-40.28,103122 WellsFargo.pdf,274429.22,
2022-10-31,Gusto Pay 082429,14101.42,103122 WellsFargo.pdf,,
2022-10-31,Purchase - Apple.Com/Bill 866-712-7753 CA,-20.98,103122 WellsFargo.pdf,,
2022-10-31,Purchase - Audible*H09ID2Pz1 Amzn.Com/Bill NJ,-14.95,103122 WellsFargo.pdf,,
2022-10-31,Purchase - Apple.Com/Bill 866-712-7753 CA,-77.98,103122 WellsFargo.pdf,,
2022-10-31,Pwp Amazon Tips Privacycom,-7.00,103122 WellsFargo.pdf,,
2022-10-31,Pwp Dnh*Godaddy Privacycom,-24.17,103122 WellsFargo.pdf,,
2022-10-31,Pwp Amazon.Com* Privacycom,-42.45,103122 WellsFargo.pdf,,
2022-10-31,Pwp Amzn Mktp U Privacycom,-66.48,103122 WellsFargo.pdf,,
2022-10-31,Pwp Amazon.Com* Privacycom,-99.47,103122 WellsFargo.pdf,,
2022-10-31,Venmo Payment,-160.00,103122 WellsFargo.pdf,,
2022-10-31,Pwp Amazon.Com* Privacycom,-299.23,103122 WellsFargo.pdf,,
2022-10-31,Pwp Amzn Mktp U Privacycom,-428.99,103122 WellsFargo.pdf,,
2022-10-31,Interest Payment,2.30,103122 WellsFargo.pdf,287291.24,
